countryiso3code,date,value
AGO,2013.0,26015786.0
AGO,2014.0,26941773.0
AGO,2015.0,27884380.0
AGO,2016.0,28842482.0
AGO,2017.0,29816769.0
AGO,2018.0,30809787.0
AGO,2019.0,31825299.0
AGO,2020.0,32866268.0
ALB,1960.0,1608800.0
ALB,1961.0,1659800.0
ALB,1962.0,1711319.0
ALB,1963.0,1762621.0
ALB,1964.0,1814135.0
ALB,1965.0,1864791.0
ALB,1966.0,1914573.0
ALB,1967.0,1965598.0
ALB,1968.0,2022272.0
ALB,1969.0,2081695.0
ALB,1970.0,2135479.0
ALB,1971.0,2187853.0
ALB,1972.0,2243126.0
ALB,1973.0,2296752.0
ALB,1974.0,2350124.0
ALB,1975.0,2404831.0
ALB,1976.0,2458526.0
ALB,1977.0,2513546.0
ALB,1978.0,2566266.0
ALB,1979.0,2617832.0
ALB,1980.0,2671997.0
ALB,1981.0,2726056.0
ALB,1982.0,2784278.0
ALB,1983.0,2843960.0
ALB,1984.0,2904429.0
ALB,1985.0,2964762.0
ALB,1986.0,3022635.0
ALB,1987.0,3083605.0
ALB,1988.0,3142336.0
ALB,1989.0,3227943.0
ALB,1990.0,3286542.0
ALB,1991.0,3266790.0
ALB,1992.0,3247039.0
ALB,1993.0,3227287.0
ALB,1994.0,3207536.0
ALB,1995.0,3187784.0
ALB,1996.0,3168033.0
ALB,1997.0,3148281.0
ALB,1998.0,3128530.0
ALB,1999.0,3108778.0
ALB,2000.0,3089027.0
ALB,2001.0,3060173.0
ALB,2002.0,3051010.0
ALB,2003.0,3039616.0
ALB,2004.0,3026939.0
ALB,2005.0,3011487.0
ALB,2006.0,2992547.0
ALB,2007.0,2970017.0
ALB,2008.0,2947314.0
ALB,2009.0,2927519.0
ALB,2010.0,2913021.0
ALB,2011.0,2905195.0
ALB,2012.0,2900401.0
ALB,2013.0,2895092.0
ALB,2014.0,2889104.0
ALB,2015.0,2880703.0
ALB,2016.0,2876101.0
ALB,2017.0,2873457.0
ALB,2018.0,2866376.0
ALB,2019.0,2854191.0
ALB,2020.0,2837743.0
AND,1960.0,13410.0
AND,1961.0,14378.0
AND,1962.0,15379.0
AND,1963.0,16407.0
AND,1964.0,17466.0
AND,1965.0,18542.0
AND,1966.0,19646.0
AND,1967.0,20760.0
AND,1968.0,21886.0
AND,1969.0,23053.0
AND,1970.0,24275.0
AND,1971.0,25571.0
AND,1972.0,26885.0
AND,1973.0,28232.0
AND,1974.0,29515.0
AND,1975.0,30705.0
AND,1976.0,31782.0
AND,1977.0,32769.0
AND,1978.0,33744.0
AND,1979.0,34825.0
AND,1980.0,36063.0
AND,1981.0,37498.0
AND,1982.0,39115.0
AND,1983.0,40854.0
AND,1984.0,42706.0
AND,1985.0,44593.0
AND,1986.0,46520.0
AND,1987.0,48459.0
AND,1988.0,50433.0
AND,1989.0,52452.0
AND,1990.0,54508.0
AND,1991.0,56666.0
AND,1992.0,58882.0
AND,1993.0,60974.0
AND,1994.0,62676.0
AND,1995.0,63860.0
AND,1996.0,64363.0
AND,1997.0,64318.0
AND,1998.0,64140.0
AND,1999.0,64368.0
AND,2000.0,65390.0
AND,2001.0,67344.0
AND,2002.0,70048.0
AND,2003.0,73180.0
AND,2004.0,76250.0
AND,2005.0,78871.0
AND,2006.0,80995.0
AND,2007.0,82682.0
AND,2008.0,83860.0
AND,2009.0,84461.0
AND,2010.0,84454.0
AND,2011.0,83748.0
AND,2012.0,82427.0
AND,2013.0,80770.0
AND,2014.0,79213.0
AND,2015.0,77993.0
AND,2016.0,77295.0
AND,2017.0,76997.0
AND,2018.0,77008.0
AND,2019.0,77146.0
AND,2020.0,77265.0
ARB,1960.0,92197715.0
ARB,1961.0,94724540.0
ARB,1962.0,97334438.0
ARB,1963.0,100034191.0
ARB,1964.0,102832792.0
ARB,1965.0,105736428.0
ARB,1966.0,108758634.0
ARB,1967.0,111899335.0
ARB,1968.0,115136161.0
ARB,1969.0,118437193.0
ARB,1970.0,121785630.0
ARB,1971.0,125164720.0
ARB,1972.0,128598743.0
ARB,1973.0,132161302.0
ARB,1974.0,135952270.0
ARB,1975.0,140040580.0
ARB,1976.0,144453278.0
ARB,1977.0,149161836.0
ARB,1978.0,154111160.0
ARB,1979.0,159218539.0
ARB,1980.0,164420771.0
ARB,1981.0,169698978.0
ARB,1982.0,175061794.0
ARB,1983.0,180505967.0
ARB,1984.0,186035280.0
ARB,1985.0,191650328.0
ARB,1986.0,197338140.0
ARB,1987.0,203084958.0
ARB,1988.0,208889669.0
ARB,1989.0,214753965.0
ARB,1990.0,222653371.0
ARB,1991.0,228731671.0
ARB,1992.0,232956364.0
ARB,1993.0,239243294.0
ARB,1994.0,245449429.0
ARB,1995.0,253107302.0
ARB,1996.0,259000937.0
ARB,1997.0,264822167.0
ARB,1998.0,270575777.0
ARB,1999.0,276393809.0
ARB,2000.0,282344141.0
ARB,2001.0,288432153.0
ARB,2002.0,294665202.0
ARB,2003.0,301113869.0
ARB,2004.0,307862846.0
ARB,2005.0,314965776.0
ARB,2006.0,322452764.0
ARB,2007.0,330290752.0
ARB,2008.0,338395936.0
ARB,2009.0,346629179.0
ARB,2010.0,354890097.0
ARB,2011.0,363156846.0
ARB,2012.0,371437642.0
ARB,2013.0,379696477.0
ARB,2014.0,387899835.0
ARB,2015.0,396028301.0
ARB,2016.0,404042892.0
ARB,2017.0,411942825.0
ARB,2018.0,419851989.0
ARB,2019.0,427870273.0
ARB,2020.0,436080728.0
ARE,1960.0,92417.0
ARE,1961.0,100801.0
ARE,1962.0,112112.0
ARE,1963.0,125130.0
ARE,1964.0,138049.0
ARE,1965.0,149855.0
ARE,1966.0,159979.0
ARE,1967.0,169768.0
ARE,1968.0,182620.0
ARE,1969.0,203103.0
ARE,1970.0,234512.0
ARE,1971.0,277463.0
ARE,1972.0,330968.0
ARE,1973.0,394625.0
ARE,1974.0,467457.0
ARE,1975.0,548295.0
ARE,1976.0,637926.0
ARE,1977.0,735347.0
ARE,1978.0,835498.0
ARE,1979.0,931752.0
ARE,1980.0,1019507.0
ARE,1981.0,1096602.0
ARE,1982.0,1164816.0
ARE,1983.0,1228457.0
ARE,1984.0,1293970.0
ARE,1985.0,1366165.0
ARE,1986.0,1446386.0
ARE,1987.0,1533526.0
ARE,1988.0,1627068.0
ARE,1989.0,1725676.0
ARE,1990.0,1828437.0
ARE,1991.0,1937159.0
ARE,1992.0,2052892.0
ARE,1993.0,2173135.0
ARE,1994.0,2294377.0
ARE,1995.0,2415099.0
ARE,1996.0,2539121.0
ARE,1997.0,2671361.0
ARE,1998.0,2813214.0
ARE,1999.0,2966029.0
ARE,2000.0,3134067.0
ARE,2001.0,3302722.0
ARE,2002.0,3478769.0
ARE,2003.0,3711931.0
ARE,2004.0,4068577.0
ARE,2005.0,4588222.0
ARE,2006.0,5300172.0
ARE,2007.0,6168846.0
ARE,2008.0,7089486.0
ARE,2009.0,7917368.0
ARE,2010.0,8549998.0
ARE,2011.0,8946778.0
ARE,2012.0,9141598.0
ARE,2013.0,9197908.0
ARE,2014.0,9214182.0
ARE,2015.0,9262896.0
ARE,2016.0,9360975.0
ARE,2017.0,9487206.0
ARE,2018.0,9630966.0
ARE,2019.0,9770526.0
ARE,2020.0,9890400.0
ARG,1960.0,20481781.0
ARG,1961.0,20817270.0
ARG,1962.0,21153042.0
ARG,1963.0,21488916.0
ARG,1964.0,21824427.0
ARG,1965.0,22159644.0
ARG,1966.0,22494031.0
ARG,1967.0,22828872.0
ARG,1968.0,23168268.0
ARG,1969.0,23517613.0
ARG,1970.0,23880564.0
ARG,1971.0,24259564.0
ARG,1972.0,24653172.0
ARG,1973.0,25056475.0
ARG,1974.0,25462305.0
ARG,1975.0,25865775.0
ARG,1976.0,26264681.0
ARG,1977.0,26661397.0
ARG,1978.0,27061041.0
ARG,1979.0,27471046.0
ARG,1980.0,27896532.0
ARG,1981.0,28338514.0
ARG,1982.0,28794550.0
ARG,1983.0,29262049.0
ARG,1984.0,29737097.0
ARG,1985.0,30216284.0
ARG,1986.0,30698964.0
ARG,1987.0,31184411.0
ARG,1988.0,31668939.0
ARG,1989.0,32148137.0
ARG,1990.0,32618648.0
ARG,1991.0,33079002.0
ARG,1992.0,33529320.0
ARG,1993.0,33970103.0
ARG,1994.0,34402669.0
ARG,1995.0,34828168.0
ARG,1996.0,35246376.0
ARG,1997.0,35657438.0
ARG,1998.0,36063451.0
ARG,1999.0,36467218.0
ARG,2000.0,36870796.0
ARG,2001.0,37275644.0
ARG,2002.0,37681743.0
ARG,2003.0,38087866.0
ARG,2004.0,38491970.0
ARG,2005.0,38892924.0
ARG,2006.0,39289876.0
ARG,2007.0,39684303.0
ARG,2008.0,40080159.0
ARG,2009.0,40482786.0
ARG,2010.0,40788453.0
ARG,2011.0,41261490.0
ARG,2012.0,41733271.0
ARG,2013.0,42202935.0
ARG,2014.0,42669500.0
ARG,2015.0,43131966.0
ARG,2016.0,43590368.0
ARG,2017.0,44044811.0
ARG,2018.0,44494502.0
ARG,2019.0,44938712.0
ARG,2020.0,45376763.0
ARM,1960.0,1874119.0
ARM,1961.0,1941498.0
ARM,1962.0,2009524.0
ARM,1963.0,2077584.0
ARM,1964.0,2145004.0
ARM,1965.0,2211316.0
ARM,1966.0,2276038.0
ARM,1967.0,2339133.0
ARM,1968.0,2401142.0
ARM,1969.0,2462938.0
ARM,1970.0,2525067.0
ARM,1971.0,2587716.0
ARM,1972.0,2650484.0
ARM,1973.0,2712780.0
ARM,1974.0,2773750.0
ARM,1975.0,2832752.0
ARM,1976.0,2889583.0
ARM,1977.0,2944375.0
ARM,1978.0,2997419.0
ARM,1979.0,3049107.0
ARM,1980.0,3099759.0
ARM,1981.0,3148096.0
ARM,1982.0,3193696.0
ARM,1983.0,3238592.0
ARM,1984.0,3285593.0
ARM,1985.0,3335935.0
ARM,1986.0,3392264.0
ARM,1987.0,3451947.0
ARM,1988.0,3504667.0
ARM,1989.0,3536473.0
ARM,1990.0,3538164.0
ARM,1991.0,3505249.0
ARM,1992.0,3442820.0
ARM,1993.0,3363111.0
ARM,1994.0,3283664.0
ARM,1995.0,3217349.0
ARM,1996.0,3168213.0
ARM,1997.0,3133081.0
ARM,1998.0,3108691.0
ARM,1999.0,3089020.0
ARM,2000.0,3069597.0
ARM,2001.0,3050686.0
ARM,2002.0,3033976.0
ARM,2003.0,3017938.0
ARM,2004.0,3000715.0
ARM,2005.0,2981262.0
ARM,2006.0,2958301.0
ARM,2007.0,2932615.0
ARM,2008.0,2907615.0
ARM,2009.0,2888094.0
ARM,2010.0,2877314.0
ARM,2011.0,2876536.0
ARM,2012.0,2884239.0
ARM,2013.0,2897593.0
ARM,2014.0,2912403.0
ARM,2015.0,2925559.0
ARM,2016.0,2936147.0
ARM,2017.0,2944789.0
ARM,2018.0,2951741.0
ARM,2019.0,2957728.0
ARM,2020.0,2963234.0
ASM,1960.0,20127.0
ASM,1961.0,20605.0
ASM,1962.0,21246.0
ASM,1963.0,22029.0
ASM,1964.0,22850.0
ASM,1965.0,23675.0
ASM,1966.0,24473.0
ASM,1967.0,25235.0
ASM,1968.0,25980.0
ASM,1969.0,26698.0
ASM,1970.0,27362.0
ASM,1971.0,27982.0
ASM,1972.0,28564.0
ASM,1973.0,29103.0
ASM,1974.0,29595.0
ASM,1975.0,30045.0
ASM,1976.0,30455.0
ASM,1977.0,30834.0
ASM,1978.0,31262.0
ASM,1979.0,31842.0
ASM,1980.0,32648.0
ASM,1981.0,33697.0
ASM,1982.0,34969.0
ASM,1983.0,36413.0
ASM,1984.0,37946.0
ASM,1985.0,39521.0
ASM,1986.0,41114.0
ASM,1987.0,42741.0
ASM,1988.0,44346.0
ASM,1989.0,45894.0
ASM,1990.0,47351.0
ASM,1991.0,48682.0
ASM,1992.0,49900.0
ASM,1993.0,51025.0
ASM,1994.0,52099.0
ASM,1995.0,53158.0
ASM,1996.0,54209.0
ASM,1997.0,55227.0
ASM,1998.0,56180.0
ASM,1999.0,57049.0
ASM,2000.0,57816.0
ASM,2001.0,58496.0
ASM,2002.0,59077.0
ASM,2003.0,59495.0
ASM,2004.0,59684.0
ASM,2005.0,59557.0
ASM,2006.0,59109.0
ASM,2007.0,58367.0
ASM,2008.0,57490.0
ASM,2009.0,56675.0
ASM,2010.0,56084.0
ASM,2011.0,55755.0
ASM,2012.0,55669.0
ASM,2013.0,55717.0
ASM,2014.0,55791.0
ASM,2015.0,55806.0
ASM,2016.0,55739.0
ASM,2017.0,55617.0
ASM,2018.0,55461.0
ASM,2019.0,55312.0
ASM,2020.0,55197.0
ATG,1960.0,54132.0
ATG,1961.0,55005.0
ATG,1962.0,55849.0
ATG,1963.0,56701.0
ATG,1964.0,57641.0
ATG,1965.0,58699.0
ATG,1966.0,59912.0
ATG,1967.0,61240.0
ATG,1968.0,62523.0
ATG,1969.0,63553.0
ATG,1970.0,64184.0
ATG,1971.0,64354.0
ATG,1972.0,64134.0
ATG,1973.0,63649.0
ATG,1974.0,63108.0
ATG,1975.0,62671.0
ATG,1976.0,62353.0
ATG,1977.0,62162.0
ATG,1978.0,62038.0
ATG,1979.0,61948.0
ATG,1980.0,61861.0
ATG,1981.0,61789.0
ATG,1982.0,61780.0
ATG,1983.0,61779.0
ATG,1984.0,61784.0
ATG,1985.0,61785.0
ATG,1986.0,61754.0
ATG,1987.0,61713.0
ATG,1988.0,61758.0
ATG,1989.0,62007.0
ATG,1990.0,62533.0
ATG,1991.0,63363.0
ATG,1992.0,64459.0
ATG,1993.0,65777.0
ATG,1994.0,67201.0
ATG,1995.0,68672.0
ATG,1996.0,70176.0
ATG,1997.0,71707.0
ATG,1998.0,73219.0
ATG,1999.0,74674.0
ATG,2000.0,76007.0
ATG,2001.0,77212.0
ATG,2002.0,78298.0
ATG,2003.0,79311.0
ATG,2004.0,80347.0
ATG,2005.0,81462.0
ATG,2006.0,82715.0
ATG,2007.0,84029.0
ATG,2008.0,85394.0
ATG,2009.0,86743.0
ATG,2010.0,88030.0
ATG,2011.0,89250.0
ATG,2012.0,90407.0
ATG,2013.0,91510.0
ATG,2014.0,92562.0
ATG,2015.0,93571.0
ATG,2016.0,94520.0
ATG,2017.0,95425.0
ATG,2018.0,96282.0
ATG,2019.0,97115.0
ATG,2020.0,97928.0
AUS,1960.0,10276477.0
AUS,1961.0,10483000.0
AUS,1962.0,10742000.0
AUS,1963.0,10950000.0
AUS,1964.0,11167000.0
AUS,1965.0,11388000.0
AUS,1966.0,11651000.0
AUS,1967.0,11799000.0
AUS,1968.0,12009000.0
AUS,1969.0,12263000.0
AUS,1970.0,12507000.0
AUS,1971.0,12937000.0
AUS,1972.0,13177000.0
AUS,1973.0,13380000.0
AUS,1974.0,13723000.0
AUS,1975.0,13893000.0
AUS,1976.0,14033000.0
AUS,1977.0,14192000.0
AUS,1978.0,14358000.0
AUS,1979.0,14514000.0
AUS,1980.0,14692000.0
AUS,1981.0,14927000.0
AUS,1982.0,15178000.0
AUS,1983.0,15369000.0
AUS,1984.0,15544000.0
AUS,1985.0,15758000.0
AUS,1986.0,16018400.0
AUS,1987.0,16263900.0
AUS,1988.0,16532200.0
AUS,1989.0,16814400.0
AUS,1990.0,17065100.0
AUS,1991.0,17284000.0
AUS,1992.0,17495000.0
AUS,1993.0,17667000.0
AUS,1994.0,17855000.0
AUS,1995.0,18072000.0
AUS,1996.0,18311000.0
AUS,1997.0,18517000.0
AUS,1998.0,18711000.0
AUS,1999.0,18926000.0
AUS,2000.0,19153000.0
AUS,2001.0,19413000.0
AUS,2002.0,19651400.0
AUS,2003.0,19895400.0
AUS,2004.0,20127400.0
AUS,2005.0,20394800.0
AUS,2006.0,20697900.0
AUS,2007.0,20827600.0
AUS,2008.0,21249200.0
AUS,2009.0,21691700.0
AUS,2010.0,22031750.0
AUS,2011.0,22340024.0
AUS,2012.0,22733465.0
AUS,2013.0,23128129.0
AUS,2014.0,23475686.0
AUS,2015.0,23815995.0
AUS,2016.0,24190907.0
AUS,2017.0,24601860.0
AUS,2018.0,24982688.0
AUS,2019.0,25365745.0
AUS,2020.0,25687041.0
AUT,1960.0,7047539.0
AUT,1961.0,7086299.0
AUT,1962.0,7129864.0
AUT,1963.0,7175811.0
AUT,1964.0,7223801.0
AUT,1965.0,7270889.0
AUT,1966.0,7322066.0
AUT,1967.0,7376998.0
AUT,1968.0,7415403.0
AUT,1969.0,7441055.0
AUT,1970.0,7467086.0
AUT,1971.0,7500482.0
AUT,1972.0,7544201.0
AUT,1973.0,7586115.0
AUT,1974.0,7599038.0
AUT,1975.0,7578903.0
AUT,1976.0,7565525.0
AUT,1977.0,7568430.0
AUT,1978.0,7562305.0
AUT,1979.0,7549425.0
AUT,1980.0,7549433.0
AUT,1981.0,7568710.0
AUT,1982.0,7574140.0
AUT,1983.0,7561910.0
AUT,1984.0,7561434.0
AUT,1985.0,7564985.0
AUT,1986.0,7569794.0
AUT,1987.0,7574586.0
AUT,1988.0,7585317.0
AUT,1989.0,7619567.0
AUT,1990.0,7677850.0
AUT,1991.0,7754891.0
AUT,1992.0,7840709.0
AUT,1993.0,7905633.0
AUT,1994.0,7936118.0
AUT,1995.0,7948278.0
AUT,1996.0,7959017.0
AUT,1997.0,7968041.0
AUT,1998.0,7976789.0
AUT,1999.0,7992324.0
AUT,2000.0,8011566.0
AUT,2001.0,8042293.0
AUT,2002.0,8081957.0
AUT,2003.0,8121423.0
AUT,2004.0,8171966.0
AUT,2005.0,8227829.0
AUT,2006.0,8268641.0
AUT,2007.0,8295487.0
AUT,2008.0,8321496.0
AUT,2009.0,8343323.0
AUT,2010.0,8363404.0
AUT,2011.0,8391643.0
AUT,2012.0,8429991.0
AUT,2013.0,8479823.0
AUT,2014.0,8546356.0
AUT,2015.0,8642699.0
AUT,2016.0,8736668.0
AUT,2017.0,8797566.0
AUT,2018.0,8840521.0
AUT,2019.0,8879920.0
AUT,2020.0,8917205.0
AZE,1960.0,3895398.0
AZE,1961.0,4030325.0
AZE,1962.0,4171428.0
AZE,1963.0,4315127.0
AZE,1964.0,4456691.0
AZE,1965.0,4592601.0
AZE,1966.0,4721528.0
AZE,1967.0,4843872.0
AZE,1968.0,4960237.0
AZE,1969.0,5071930.0
AZE,1970.0,5180032.0
AZE,1971.0,5284518.0
AZE,1972.0,5385266.0
AZE,1973.0,5483088.0
AZE,1974.0,5579071.0
AZE,1975.0,5674129.0
AZE,1976.0,5768730.0
AZE,1977.0,5863138.0
AZE,1978.0,5957927.0
AZE,1979.0,6053635.0
AZE,1980.0,6150735.0
AZE,1981.0,6249312.0
AZE,1982.0,6349555.0
AZE,1983.0,6452067.0
AZE,1984.0,6557581.0
AZE,1985.0,6666447.0
AZE,1986.0,6778631.0
AZE,1987.0,6893486.0
AZE,1988.0,7010027.0
AZE,1989.0,7126877.0
AZE,1990.0,7159000.0
AZE,1991.0,7271000.0
AZE,1992.0,7382000.0
AZE,1993.0,7495000.0
AZE,1994.0,7597000.0
AZE,1995.0,7685000.0
AZE,1996.0,7763000.0
AZE,1997.0,7838250.0
AZE,1998.0,7913000.0
AZE,1999.0,7982750.0
AZE,2000.0,8048600.0
AZE,2001.0,8111200.0
AZE,2002.0,8171950.0
AZE,2003.0,8234100.0
AZE,2004.0,8306500.0
AZE,2005.0,8391850.0
